track_uri,artist_uri,artist_index
spotify:track:08FShoZ7Nc5LsBv3W9oQK0,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,5
spotify:track:09lmHgk6RgtzK2uszcrSVM,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:0HFIawlgXNMh01tMP3rur4,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,6
spotify:track:0LA9d83t4o38aoXfFRIwJz,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:0NOiSayyUFYnLllkTdFa1k,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:0vRfuLHzBWqWnylAnifquI,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,3
spotify:track:0x7uY2kKO4RVhajULRVNFo,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,2
spotify:track:0z8qN0Tn05N5wzFjDaHmMJ,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:1GgJCt9psWwrZcdGm9Z69d,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,2
spotify:track:1TZ9VIzwoQcSBQbJlbHOrH,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:2V581m7x1uCd8sVIHmJOHu,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,2
spotify:track:3vUKiu1KUSA0a790dw8l2o,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:3zsSvh8Pu3TiuXn5YdhZqz,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,3
spotify:track:4Eev1NK5U0fm4ZADOu9KKq,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:4edX8xopbaXGJN8n1rW7Vk,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:4fZ5XttwgrWUnmD8cPqfaP,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,2
spotify:track:4gKrD45pSLOwGndDsmtisn,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:5OO1HZSyoPeaZvmvlIOvIp,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,2
spotify:track:5bzkKeaKTatYKtxHY0HDay,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,2
spotify:track:5ePWR9SYDsADEMLyAcCcJU,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:5mWkqRpS1V5DHMW9VGJ4Dr,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:5xItkHeimSWCAWwh6WvV86,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,5
spotify:track:6EkyeAw8TnpzH516EBWgW2,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,2
spotify:track:6ejFaLGH7F4J5tnaYirs2G,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:6kXCQVQ1B0i7SqxF9cFAd7,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:6vbjbDunJDJLot3rhHB0Lx,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:76T40WZcGyMDp187cQoWv1,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:7B6kLePNk9ySaaPMXCGysA,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:7etkHCIevRXLnNIg0bvxKi,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,1
spotify:track:7rFbjvOVAjimxhIMVVatF6,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,6
spotify:track:7rkakVQEVWVASpkamj7m8o,spotify:artist:003f4bk13c6Q3gAUXv7dGJ,2
spotify:track:00nmZvZRyzQiYe2tAcDDUb,spotify:artist:00DuPiLri3mNomvvM3nZvU,0
spotify:track:0Oqc0kKFsQ6MhFOLBNZIGX,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:0rbuGVyW18IpX0bhA3P4Oh,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:1DYRRZ5rSlc1PopnB7azLZ,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:1NZs6n6hl8UuMaX0UC0YTz,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:1OI3ZMcABE1U7hnhf9BENL,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:1Ym6aMuT5bliaZMC67AmPp,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:2Kerz9H9IejzeIpjhDJoYG,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:2nMeu6UenVvwUktBCpLMK9,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:3RIgHHpnFKj5Rni1shokDj,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:3eRZZ4d2RJSqFKzP7tSdFE,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:45dAw6GXEsogcDF3NUgj3O,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:4VSg5K1hnbmIg4PwRdY6wV,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:4cKtn8Shw999egpwBmWQmp,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:5Y6nVaayzitvsD5F7nr3DV,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:5by7gtiDrxe4n2qQQunL8S,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:6zegtH6XXd2PDPLvy1Y0n2,spotify:artist:00FQb4jTyendYWaN8pK0wa,2
spotify:track:7MtVPRGtZl6rPjMfLoI3Lh,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:7grzMnF1FHponm2aJBWj8E,spotify:artist:00FQb4jTyendYWaN8pK0wa,0
spotify:track:1z8D1f7Ljew7O99KMDslPS,spotify:artist:00IjdWQ46sSBP4gZYObAMx,0
spotify:track:3wjgPeXocinhLyPL37p70e,spotify:artist:00erTY7OuCOdNTN36srPNN,3
spotify:track:4K1kR94TrMRoznMHBFaa3C,spotify:artist:00ud2vhOOcbrUyGGYPSTYh,1
spotify:track:13KR2yNRDrbKwR3dOKCDl4,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:1q97NRLZfQlXYvZJAQ7tln,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:2OhOkew9BkkLTGBG9cFOz5,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:2bZIDMpzVooosmPHn0tHnd,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:3gFcGnU4kTdMYLXDjH1TK8,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:4o84FbQ0YB6F3AWfxTGRHG,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:51XWwKV6VHCuFftFQLp4iA,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:56s2s5e8WuBsWVKnmz6J9L,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:5BXr7hYZQOeRttkeWYTq5S,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:5mr1d04qe0s5ux5fQQcH2p,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:7HGKvoju3ucB7UqVt1GoJu,spotify:artist:01XYiBYaoMJcNhPokrg0l0,0
spotify:track:2RuHq5nNKz3P96bVa6nVIs,spotify:artist:01wau5CL3Z1vfJJWkzBkqg,0
spotify:track:37yHxMij3cpN8SdO915LUI,spotify:artist:01wau5CL3Z1vfJJWkzBkqg,0
spotify:track:7pjIkpcS5y38CuI4JRfJru,spotify:artist:02WQpZmto5LiTgoorLhpLK,0
spotify:track:40YcuQysJ0KlGQTeGUosTC,spotify:artist:02kJSzxNuaWGqwubyUba0Z,0
spotify:track:34vdwp7IIyyQnGJ7PwHff3,spotify:artist:02v2poO7JL5ixVE5GGfwkn,1
spotify:track:0mcs5XA4bwgCVYLUxvJ9sg,spotify:artist:03EYBMnqSchCMp5D9qmFXi,0
spotify:track:2iuZJX9X9P0GKaE93xcPjk,spotify:artist:04gDigrS5kc9YWfZHwBETP,0
spotify:track:5qII2n90lVdPDcgXEEVHNy,spotify:artist:04gDigrS5kc9YWfZHwBETP,0
spotify:track:6ECp64rv50XVz93WvxXMGF,spotify:artist:04gDigrS5kc9YWfZHwBETP,0
spotify:track:6KBYk8OFtod7brGuZ3Y67q,spotify:artist:04gDigrS5kc9YWfZHwBETP,0
spotify:track:7sapKrjDij2fpDVj0GxP66,spotify:artist:04gDigrS5kc9YWfZHwBETP,0
spotify:track:3gBFAvpAVSNohs3ESRMYHi,spotify:artist:04u3fc37nHFKN7GJTSIwI8,2
spotify:track:1cKm6kQLMhc7N3mHS238fk,spotify:artist:05CRzFTp7TouOXPuH6Tapu,0
spotify:track:28r2ClCmnKAclZZYqE0LTg,spotify:artist:05CRzFTp7TouOXPuH6Tapu,0
spotify:track:2WoRw2nWZoj5ty0rOQP4FQ,spotify:artist:05CRzFTp7TouOXPuH6Tapu,0
spotify:track:3gBFAvpAVSNohs3ESRMYHi,spotify:artist:05CRzFTp7TouOXPuH6Tapu,0
spotify:track:01IXjtdOpKjPIxpXXBZOgG,spotify:artist:05NUdXE48hL64rngUr5bqM,2
spotify:track:0HIv2mLCBv7T2eVaC6sYXB,spotify:artist:05NUdXE48hL64rngUr5bqM,3
spotify:track:0VmWO1EvFdkTvWIFxRveyH,spotify:artist:05NUdXE48hL64rngUr5bqM,2
spotify:track:0eFkn2oBhdNa4xLbs5BFOc,spotify:artist:05NUdXE48hL64rngUr5bqM,2
spotify:track:0zL47m9gJL0uKAstwiaG7o,spotify:artist:05NUdXE48hL64rngUr5bqM,2
spotify:track:1jyARnUHLWrbhuqd5a6eqS,spotify:artist:05NUdXE48hL64rngUr5bqM,2
spotify:track:1vpZy1lEMPelFLI0VudAmJ,spotify:artist:05NUdXE48hL64rngUr5bqM,3
spotify:track:2Lv0KVUf919O66BnJ4FADA,spotify:artist:05NUdXE48hL64rngUr5bqM,3
spotify:track:6y7lChXFyfnPuulriixC5M,spotify:artist:05NUdXE48hL64rngUr5bqM,2
spotify:track:7JnJfQuGmFsMKERauRBN6U,spotify:artist:05NUdXE48hL64rngUr5bqM,2
spotify:track:7vi7H0oPWtiLRHHnsKUAoF,spotify:artist:05NUdXE48hL64rngUr5bqM,2
spotify:track:004a5pvn9FmiF9jTujKiJp,spotify:artist:05ukT24TP30K50Blikom8z,1
spotify:track:5OxM1YJI1qAzxpBPjTRiCn,spotify:artist:05ukT24TP30K50Blikom8z,1
spotify:track:06WgOCf0LV2h4keYXDRnuh,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:07NxDD1iKCHbAldceD7QLP,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:08fa9LFcFBTcilB3iq2e2A,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:0Jlcvv8IykzHaSmj49uNW8,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:0L4YCNRfXAoTvdpWeH2RGj,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:0cITLOYn1Sv4q27zZPqlNK,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:0lx2cLdOt3piJbcaXIV74f,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:12M5uqx0ZuwkpLp5rJim1a,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:15DeqWWQB4dcEWzJg15VrN,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1BxfuPKGuaTgP7aM0Bbdwr,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1GwMQaZz6Au3QLDbjbMdme,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1LLXZFeAHK9R4xUramtUKw,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1P17dC1amhFzptugyAO7Il,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1R0a2iXumgCiFb7HEZ7gUE,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1ZY1PqizIl78geGM4xWlEA,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1dGr1c8CrMLDpV6mPbImSI,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1msEuwSBneBKpVCZQcFTsU,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1p80LdxRV74UKvL8gnD7ky,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1q3RiD1tIWUpGsNFADMlvl,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1vrd6UOGamcKNGnSHJQlSt,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:2Eeur20xVqfUoM3Q7EFPFt,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:2NmsngXHeC1GQ9wWrzhOMf,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:2QDyYdZyhlP2fp79KZX8Bi,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:2YWtcWi3a83pdEg3Gif4Pd,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:2dgFqt3w9xIQRjhPtwNk3D,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:2yLa0QULdQr0qAIvVwN6B5,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:3DrjZArsPsoqbLzUZZV1Id,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:3GCL1PydwsLodcpv0Ll1ch,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:3NdDpSvN911VPGivFlV5d0,spotify:artist:06HL4z0CvFAxyc27GXpf02,1
spotify:track:3RaT22zZsxVYxxKR7TAaYF,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:3hUxzQpSfdDqwM3ZTFQY0K,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:3jBMHD19RZdAqG9iFQh7xc,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:47HtKpfzpAt8rQjjXWotFj,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:4R2kfaDFhslZEMJqAFNpdd,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:4lIxdJw6W3Fg4vUIYCB0S5,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:4pvb0WLRcMtbPGmtejJJ6y,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:4svZDCRz4cJoneBpjpx8DJ,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:4y5bvROuBDPr5fuwXbIBZR,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:59HjlYCeBsxdI0fcm3zglw,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:5OndtwLGA9O6XHFcGm2H7r,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:5hQSXkFgbxjZo9uCwd11so,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:5xTtaWoae3wi06K5WfVUUH,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:5yEPktRqvIhko5QFF3aBhQ,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:6NFyWDv5CjfwuzoCkw47Xf,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:6VsvKPJ4xjVNKpI8VVZ3SV,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:6oVxXO5oQ4pTpO8RSnkzvv,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:6qnM0XXPZOINWA778uNqQ9,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:72jCZdH0Lhg93z6Z4hBjgj,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:7AEAGTc8cReDqcbPoY9gwo,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:7I7JbDv63ZJJsSi24DyJrz,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:7MbT4I8qGntX4fMdqMQgke,spotify:artist:06HL4z0CvFAxyc27GXpf02,0
spotify:track:1EujTZPE2yBYbbwu2vWXvr,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0
spotify:track:1dl3vuXJS9anUXE7XnNP75,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0
spotify:track:3vaWsG3oKZt0bSra2p5c5R,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,1
spotify:track:4TgxFMOn5yoESW6zCidCXL,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,1
spotify:track:5DV4ZSCqbFv74ui3ZhimXo,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0
spotify:track:5KONnBIQ9LqCxyeSPin26k,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0
spotify:track:6g6A7qNhTfUgOSH7ROOxTD,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0
spotify:track:6kex4EBAj0WHXDKZMEJaaF,spotify:artist:07YZf4WDAMNwqr4jfgOZ8y,0
spotify:track:05oETzWbd4SI33qK2gbJfR,spotify:artist:08GQAI4eElDnROBrJRGE0X,0
spotify:track:0ofHAoxe9vBkTCp2UQIavz,spotify:artist:08GQAI4eElDnROBrJRGE0X,0
spotify:track:4xh7W7tlNMIczFhupCPniY,spotify:artist:08GQAI4eElDnROBrJRGE0X,0
spotify:track:59rSjZAHfFktNxjtx7oM4H,spotify:artist:08GQAI4eElDnROBrJRGE0X,0
spotify:track:5e9TFTbltYBg2xThimr0rU,spotify:artist:08GQAI4eElDnROBrJRGE0X,0
spotify:track:5ihS6UUlyQAfmp48eSkxuQ,spotify:artist:08GQAI4eElDnROBrJRGE0X,0
spotify:track:1zSrNhQxRvn6Bjl6yzwPR6,spotify:artist:09fZOcPYim8MvvQieKkv5t,0
spotify:track:2cFGv8v5DcbJXHEdzouFne,spotify:artist:09oR0uKhqwScsKa2eUK97p,0
spotify:track:4jDDaKTqcZQWvgubuW6N7l,spotify:artist:0AepkoQhYvkjEzzwIcGxdV,0
spotify:track:3RJfNU7BLPmrvutHQzktdN,spotify:artist:0AythHu8oDXnRGp8qviBPj,0
spotify:track:4IfrM44LofE9bSs6TDZS49,spotify:artist:0B1ce3uNrzkdm76NXI4mhX,0
spotify:track:2NAJnW4wgLcmyplAPHqCRE,spotify:artist:0B3I6YgdnfXehUCpsO6oB8,4
spotify:track:2T20Nb7QlVK8K6pRSiDl8N,spotify:artist:0B3I6YgdnfXehUCpsO6oB8,1
spotify:track:2pNJ0TsgiRc4mGdYHazD5w,spotify:artist:0BqRGrwqndrtNkojXiqIzL,0
spotify:track:5p4nVbbKRDASNjHNI5HvOV,spotify:artist:0BqRGrwqndrtNkojXiqIzL,1
spotify:track:6ry670EtSALRt1yd0W0wca,spotify:artist:0BqRGrwqndrtNkojXiqIzL,0
spotify:track:7JpfkNqua1LtjGM8B8rNE9,spotify:artist:0BqRGrwqndrtNkojXiqIzL,0
spotify:track:0NhHFXC06r5kK1rTUuOjxM,spotify:artist:0BqURncJM5B1BBu7UM51eq,1
spotify:track:37FXw5QGFN7uwwsLy8uAc0,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,1
spotify:track:4JUPEh2DVSXFGExu4Uxevz,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,1
spotify:track:578Eooad7oUyn4stovZiPg,spotify:artist:0C8ZW7ezQVs4URX5aX7Kqx,0
spotify:track:12jfNawkTUb40C0iQ46u3W,spotify:artist:0CJkEzffVZLgav03xXeC9s,0
spotify:track:2ffVhWaUuu5IRaoogJOGFz,spotify:artist:0CJkEzffVZLgav03xXeC9s,0
spotify:track:5Doeu3aSa5tBHayCx0EbHa,spotify:artist:0CJkEzffVZLgav03xXeC9s,0
spotify:track:3wEYYVD6uC3A3LhVhqARZv,spotify:artist:0CmvFWTX9zmMNCUi6fHtAx,0
spotify:track:2ES32uE3jNNq9egqkqJ0Cy,spotify:artist:0CqCB3JQz4h9k3qk74ihWT,1
spotify:track:1dDvLHCOPEVgNhHtVnB2is,spotify:artist:0Cqfz92flAzrp94pgN1jEW,4
spotify:track:5iGRKlJcFcSx0PA4OGpiYD,spotify:artist:0Cqfz92flAzrp94pgN1jEW,3
spotify:track:4pdYTfl39K3FeRYEUFVVhI,spotify:artist:0E1sM06TDvSpGqNQBx8FV0,1
spotify:track:2TjnCxxQRYn56Ye8gkUKiW,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,0
spotify:track:40riOy7x9W7GXjyGp4pjAv,spotify:artist:0ECwFtbIWEVNwjlrfc6xoL,0
spotify:track:2Cd9iWfcOpGDHLz6tVA3G4,spotify:artist:0EmeFodog0BfCgMzAIvKQp,0
spotify:track:2rurDawMfoKP4uHyb2kJBt,spotify:artist:0EmeFodog0BfCgMzAIvKQp,0
spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,spotify:artist:0EmeFodog0BfCgMzAIvKQp,0
spotify:track:4qknM1pQz53QOyfDVTjcM9,spotify:artist:0EmeFodog0BfCgMzAIvKQp,0
spotify:track:5BSclXJTa9B0iURhUjZo50,spotify:artist:0EmeFodog0BfCgMzAIvKQp,0
spotify:track:5Xhqh4lwJPtMUTsdBztN1a,spotify:artist:0EmeFodog0BfCgMzAIvKQp,0
spotify:track:4lHJA8ArJ1Xspqs1RYwPXS,spotify:artist:0Ens2zPly8UFhQmyUUXlOH,1
spotify:track:0CyydmXI4QhgUWrZsPOTXA,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,0
spotify:track:0F9Xy6OTbkqOv94pklkwKu,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,0
spotify:track:2ogfEqGNv9LAzkPY6rjfsi,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,0
spotify:track:37LhFxchiyAJVop5JgRZgY,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,0
spotify:track:6SLMyJPRTh2zCX9SJJHTZQ,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,0
spotify:track:6mavVLsxaa4YcPje9qZKcf,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,0
spotify:track:7cXJOM8t8pftyFgYp5Sm1N,spotify:artist:0FRUZvZNPzM3YJMABJxf2K,0
spotify:track:1ZgfAxHQCXLt8o1VXEHHAt,spotify:artist:0FUmt6iMoB9sJpxZuWkOI5,1
spotify:track:0EhpEsp4L0oRGM0vmeaN5e,spotify:artist:0GM7qgcRCORpGnfcN2tCiB,3
spotify:track:0BD9boQC7jUTWkAoib4Z0d,spotify:artist:0GgY7hjMoGDsX8ZDe2mwds,0
spotify:track:3witRpHWHqArlnt6GTlH2Y,spotify:artist:0HS00NN7MAfF59aJnfcxSO,1
spotify:track:3h7QyvRCvDzaq5byDWMulH,spotify:artist:0IAZ8PiZ0KqdMd191HDJ8t,0
spotify:track:2cFGv8v5DcbJXHEdzouFne,spotify:artist:0IFKI1ya1XM9LGVktNS2cS,1
spotify:track:3aBbunGtgB2Ng5rIG7QtCj,spotify:artist:0IznZPMUyaPGdqfP4oqBja,1
spotify:track:07EzJ4VrpLaQtTzKyOAH3w,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:07rzxAXZHLhV0kGR0zNDIn,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:0LsNtrpdw7vz8ISVrQYMnM,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:0NfQexdy6BRC3O7W2LPqHl,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:0NtUQYljbdO9M2oIvUarTB,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:0dwRX7z5Yzr1K96QhAKOBh,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:0op8XEiSF79zl5SSvPv5j2,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:0vHlWIQiSsfhMrxwJodNeP,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:1BKKpyRblOv1OWjZ0CcAWo,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:1RCpDM7OThH6WdncbhQ7IE,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:1kTERqTjsxeq3RNjtunq1u,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:253y3nl2iT4vWs2jHP4G3q,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:2cRFzJYirvLmlJX2DXO940,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:2jcKSE0ixtPCCfDPEln1FI,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:2rzp6tSZjlPxIjkcnKoV7a,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:32j8MnD2wyx1QQ3wRa6ytm,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:3I7u1AhIGc9XHKQIjb1ZBG,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:3bKoITIhcQfjzAvhQn3NCU,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:3eu4eSHpO2u9bgzmDDTlgY,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:3jyko3okSMjZbIGdElSQN5,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:3nJNmPeYs4buaULmYJ26X6,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:3tmb8PpSEsDXOPv2JxBAeJ,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:4JGHKe4tmlVDg4PoTWaoq7,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:4VH21d5xLD6DtFKcawuoXw,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:4evlPDUET2zxmrSffIopYk,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:4g9sNU83qPH85xNoFAZqED,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:4pgud5L6apTBZ6sqeqnt44,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:4rrrn8OLrttq7r9RgNXalU,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:4vOfTVbAp9oBxyko8covCb,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:5BuaEWlAqAY71w10Q4Yd6B,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:5GjDNg9mTkPrqUfg6CI8Zc,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:5PSyFWOmtBCPwkAiAV770t,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:5RrWiz8zrTJCjHENxHTAJZ,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:5v2O3vGKHlmLVLqNKcOwCO,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:63vzmx5X4rx7iiampzwus4,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:67SGGqw9rymqT1DvdT5ka6,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:6B1RtXteyMp3mJZTeuFRmE,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
spotify:track:6LsBz8fLOpY96erLer7cRj,spotify:artist:0Kekt6CKSo0m5mivKcoH51,0
