tag,artist_mbid,mb_tag
,ee1de8c5-5eab-49f6-ac42-e79252bac668,city pop
,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,classic country
,0dbd6300-efdc-420b-857e-895e18fad317,classic pop and rock
,12327d75-47d5-45d9-84c2-3760b9210c17,classic pop and rock
,14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17,classic pop and rock
,18a33653-bbaf-4aa7-884c-73f02a7a4515,classic pop and rock
,1dce970e-34bc-48b2-ab51-48d87544a4c2,classic pop and rock
,2f354cca-0eba-46e2-a716-96f14f47865a,classic pop and rock
,3896a59d-3058-4797-94b7-864bc58ccd98,classic pop and rock
,38dd6337-19ae-4793-ab4b-313eff523457,classic pop and rock
,3b7c93ab-40a5-4745-ab6b-eaafed2308bb,classic pop and rock
,3c4092d7-0b4b-4cc1-8098-eb2ebb43a1ca,classic pop and rock
,3c714102-94d8-42f4-9005-fb8a75c2766d,classic pop and rock
,5334edc0-5faf-4ca5-b1df-000de3e1f752,classic pop and rock
,5803c81e-739a-4057-9a5c-cf84e55db630,classic pop and rock
,583944a8-d43b-42e9-8e3c-29eb89f53587,classic pop and rock
,5efe021b-61c8-45ed-9c89-ab808a892c96,classic pop and rock
,73c3f499-60e2-44e1-81dd-7fe2191461fa,classic pop and rock
,7e57d8a2-e6eb-48dd-8e50-ff7eaa412ccb,classic pop and rock
,91472f5b-e0d8-4e6b-901f-ff81ca286101,classic pop and rock
,9a6adb63-10a9-417a-8cd9-3b0fcf5475c5,classic pop and rock
,9c306413-56b6-4ff6-982a-7e4b87d01340,classic pop and rock
,9f47e427-c31c-49fe-90d6-92ab6029d405,classic pop and rock
,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,classic pop and rock
,a54d9cd2-1359-4ea3-98a1-fe068fc66814,classic pop and rock
,a717be4f-8b3d-4355-b33c-2b84f88fe40d,classic pop and rock
,b0b33754-a664-43b7-ba00-be0dc4ec2396,classic pop and rock
,b5ffc3aa-b868-4b88-905f-d73d51dbe51c,classic pop and rock
,ba550d0e-adac-4864-b88b-407cab5e76af,classic pop and rock
,c19ff12b-058f-44a8-b245-b0efb4752925,classic pop and rock
,ccbdc2ab-1055-44d5-8417-a6b4898bf91b,classic pop and rock
,d94f79b0-c690-4a60-9a45-a37a11b78051,classic pop and rock
,e54be6b7-5c26-4b47-bb3f-c137429b9b55,classic pop and rock
,fc0a5289-4b77-4246-9c8d-857c8b617f5d,classic pop and rock
,ff95eb47-41c4-4f7f-a104-cdc30f02e872,classic pop and rock
,0383dadf-2a4e-4d10-a46a-e9e041da8eb3,classic rock
,160629ab-ec18-4931-8c95-02cb92d06186,classic rock
,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,classic rock
,4d5447d7-c61c-4120-ba1b-d7f471d385b9,classic rock
,5182c1d9-c7d2-4dad-afa0-ccfeada921a8,classic rock
,5d02f264-e225-41ff-83f7-d9b1f0b1874a,classic rock
,66c662b6-6e2f-4930-8610-912e24c63ed1,classic rock
,69689acf-d9cd-4d20-a972-47db4ed51b1a,classic rock
,6f7e36da-79d8-4219-990d-8e9224d04ebc,classic rock
,79491354-3d83-40e3-9d8e-7592d58d790a,classic rock
,835a6d9c-fea0-4a71-ae52-9c4da946433a,classic rock
,83d91898-7763-47d7-b03b-b92132375c47,classic rock
,9a3bf45c-347d-4630-894d-7cf3e8e0b632,classic rock
,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,classic rock
,abd506e1-6f2b-4d6f-b937-92c267f6f88b,classic rock
,b071f9fa-14b0-4217-8e97-eb41da73f598,classic rock
,b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d,classic rock
,bd13909f-1c29-4c27-a874-d4aaf27c5b1a,classic rock
,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,classic rock
,e64bf907-c90f-4cf1-bd0c-81593b42d4d9,classic rock
,f46bd570-5768-462e-b84c-c7c993bbf47e,classic rock
,ff2a0e30-aec1-44dd-ae06-dc78877f512d,classic rock
,1df15ee0-b52b-4315-9cb9-bc5a27a685e9,classical
,1f9df192-a621-4f54-8850-2c5373b7eac9,classical
,24f1766e-9635-4d58-a4d4-9413f9f98a4c,classical
,27613b78-1b9d-4ec3-9db5-fa0743465fdd,classical
,27870d47-bb98-42d1-bf2b-c7e972e6befc,classical
,346448f5-25a0-4f78-bbd6-acc0205f7513,classical
,38712b4c-0fd4-4c65-8c7a-45676fecc973,classical
,53e40f93-f4af-4f8c-819c-7bbe4b6f0a1c,classical
,79d1e9ca-d396-44ac-8a4a-ff5dbe9e44f9,classical
,8af55e27-c6ad-44f3-a6d2-53df5462798c,classical
,9472d50c-b4eb-4747-bc85-8c1a0b5907b2,classical
,980ee2d8-2ee9-407b-b48e-48360fbc7437,classical
,996b437c-1bb9-4b84-8e46-660f5135b939,classical
,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,classical
,b72b9561-abe6-4fe4-8437-55e4a0aa257b,classical
,ba550d0e-adac-4864-b88b-407cab5e76af,classical
,da93733b-4c70-4661-99d2-a8136c677398,classical
,e6de1f3b-6484-491c-88dd-6d619f142abc,classical
,f4823776-8576-47ce-b1d8-9ac7786fa9c2,classical
,fa37018e-3557-4cb7-973f-555003c30174,classical
,2f354cca-0eba-46e2-a716-96f14f47865a,classical crossover
,53e40f93-f4af-4f8c-819c-7bbe4b6f0a1c,classical crossover
,6bf692e0-baac-4428-94c3-423d52508cf0,classical crossover
,cc3c8231-3f07-49da-88fa-04986e954a9a,classical crossover
,dd03ca01-e54a-4960-b1d0-5e7d7f0181e4,classical crossover
,e9fcfbbf-1743-4f73-8744-ada8da7394ea,classical crossover
,00fc124e-6645-4530-8d0b-7def83c5ee25,claviériste
,3144bf1e-4033-4de0-900f-a59726a9681f,claviériste
,44ab83a3-3e64-42d6-9e80-41fdc06c8ff5,claviériste
,8a9ac1cb-faae-434e-8d60-b139a3707dfc,claviériste
,ae725c0c-3d1e-447f-8a0c-8c1966a24a72,claviériste
,0fe5df51-ba65-4784-ba85-7d024a107a8a,cloud rap
,5b64e344-b2fb-47bd-bd7b-4c793b17d472,club/dance
,ad4e8332-861d-4a49-8235-b72888714be4,co-ed
,ad4e8332-861d-4a49-8235-b72888714be4,co-ed group
,99689c05-4f6d-4bff-9b00-06731277fe42,color: #002f6c
,a97f393a-13a7-4645-8bba-f10bd22d7228,color: #101820
,a97f393a-13a7-4645-8bba-f10bd22d7228,color: #8a2b2b
,99689c05-4f6d-4bff-9b00-06731277fe42,color: #d0d3d4
,a97f393a-13a7-4645-8bba-f10bd22d7228,color: #f2c763
,9102bdf6-b03e-4470-9f78-12127c4995cc,color: #f88192
,99689c05-4f6d-4bff-9b00-06731277fe42,color: #ffa38b
,197450cd-0124-4164-b723-3c22dd16494d,columbia
,d8df7087-06d5-4545-9024-831bb8558ad1,comedy
,b5179744-f217-4455-9d8b-17b8d4fdeb93,comedy rock
,1f9df192-a621-4f54-8850-2c5373b7eac9,complete
,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,complextro
,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,complextro
,0923598e-2b97-4527-b984-5feed94c168d,composer
,1890e726-4817-42f4-92e7-ca78bef6692a,composer
,1ba5e790-ab00-4acc-9083-e3bdc47b2f0b,composer
,1f9df192-a621-4f54-8850-2c5373b7eac9,composer
,1fefa8b3-806b-4ab9-a066-66574b22aa16,composer
,20336142-85de-4e11-a1fd-a6c815b4e583,composer
,24f1766e-9635-4d58-a4d4-9413f9f98a4c,composer
,27870d47-bb98-42d1-bf2b-c7e972e6befc,composer
,279575ec-fe30-455f-adb1-7a627a0badba,composer
,2882ffa3-dec9-4055-a842-a950728bcb02,composer
,346448f5-25a0-4f78-bbd6-acc0205f7513,composer
,34bfcd5d-a76d-4b31-8022-b5ac04d5801b,composer
,3508f3fd-3b18-493c-a362-376736bb6cde,composer
,46957dac-b5ff-40a9-a427-ab53bc414f6e,composer
,4bb2db8e-a2fa-48c1-829a-c94e317534c9,composer
,68cff6ec-3751-4bd5-9254-f4a77fe7e08f,composer
,7bb0df14-40b9-4a44-bdcc-a646c027e8a9,composer
,8a9ac1cb-faae-434e-8d60-b139a3707dfc,composer
,8c84402d-f282-4afc-8d64-049bdaabb92d,composer
,9252ca18-015c-484c-ae59-5670784887d3,composer
,980ee2d8-2ee9-407b-b48e-48360fbc7437,composer
,a6de8ef9-b1a1-4756-97aa-481bbb8a4069,composer
,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,composer
,a98fe54a-5638-4780-b056-14cfc01bdabc,composer
,ba550d0e-adac-4864-b88b-407cab5e76af,composer
,bc880664-6751-4998-984d-ebdbff15d229,composer
,c376498a-cdf6-422b-9055-3fce84424402,composer
,c6f5969f-1f65-465c-8603-ec2d1e31e39d,composer
,da3f4766-628e-4da3-a871-014728993157,composer
,e45e9117-633a-4e16-8700-bcb306cbfb46,composer
,e6de1f3b-6484-491c-88dd-6d619f142abc,composer
,1890e726-4817-42f4-92e7-ca78bef6692a,compositeur
,20336142-85de-4e11-a1fd-a6c815b4e583,compositeur
,34bfcd5d-a76d-4b31-8022-b5ac04d5801b,compositeur
,46957dac-b5ff-40a9-a427-ab53bc414f6e,compositeur
,8a9ac1cb-faae-434e-8d60-b139a3707dfc,compositeur
,8c84402d-f282-4afc-8d64-049bdaabb92d,compositeur
,9b64cf5d-1f4a-45b5-a84a-5109a88f178f,compositeur
,c6f5969f-1f65-465c-8603-ec2d1e31e39d,compositeur
,da3f4766-628e-4da3-a871-014728993157,compositeur
,1f9df192-a621-4f54-8850-2c5373b7eac9,concerto
,9472d50c-b4eb-4747-bc85-8c1a0b5907b2,conductor
,38f59974-2f4d-4bfa-b2e3-d2696de1b675,confetti
,fd7ce65a-3eea-4bec-9b05-7c01d43b3b00,connecticut
,381086ea-f511-4aba-bdf9-71c753dc5077,conscious hip hop
,73fdb566-a9b1-494c-9f32-51768ec9fd27,conscious hip hop
,94c338ff-1985-4429-9dc8-997b61bb5932,conscious hip hop
,2f598e2c-973a-4ec4-ab1a-9dc9deadc18b,contemporary christian
,de05553e-3fdb-452b-9ee7-022dd92f9ff4,contemporary christian
,125945a4-6f0b-494a-8973-77e5da16eb62,contemporary classical
,83e71a21-caf7-4e48-8ff7-6512d51e88a3,contemporary classical
,a7f7df4a-77d8-4f12-8acd-5c60c93f4de8,contemporary classical
,e6de1f3b-6484-491c-88dd-6d619f142abc,contemporary classical
,0be325a6-3c6d-4e3a-97ed-e59539b1014f,contemporary country
,20244d07-534f-4eff-b4d4-930878889970,contemporary country
,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,contemporary country
,70f0e309-5418-49b6-a130-666e2f76eecd,contemporary country
,dcd522c9-ac64-4c53-b080-6aab4abf2b44,contemporary country
,ec37ecfe-65b4-49a4-83c7-ee1ccaeec2e3,contemporary country
,00c49f40-d715-4b79-b223-432048602cce,contemporary folk
,05517043-ff78-4988-9c22-88c68588ebb9,contemporary folk
,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,contemporary folk
,437a0e49-c6ae-42f6-a6c1-84f25ed366bc,contemporary folk
,5d02f264-e225-41ff-83f7-d9b1f0b1874a,contemporary folk
,65314b12-0e08-43fa-ba33-baaa7b874c15,contemporary folk
,96855c21-b832-4366-ba12-0d2330c36a86,contemporary folk
,a41ac10f-0a56-4672-9161-b83f9b223559,contemporary folk
,a6de8ef9-b1a1-4756-97aa-481bbb8a4069,contemporary folk
,ae4e3542-7838-4a6f-b753-08216be5a6bb,contemporary folk
,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,contemporary folk
,e90f9815-221d-4e10-8675-e75c07988113,contemporary folk
,035610f3-b143-4caf-85ca-8eb7efdae170,contemporary jazz
,1f6fad69-12ba-4645-a6d6-458212d487cb,contemporary jazz
,2f84b66f-06c5-4f45-b19a-b8947ca5b0ba,contemporary jazz
,38bbbd07-9d89-4ff1-9a4e-28e48f57d63a,contemporary jazz
,4baf4153-5af2-45e3-be93-41083d2b6d37,contemporary jazz
,56d81a22-2d0a-4ffc-b2b2-d4888d8b42c8,contemporary jazz
,611700cf-27f0-4dc9-ae80-c513a767853e,contemporary jazz
,69ed9582-7b72-4b7b-8e30-816c06e5f89b,contemporary jazz
,72323249-ff36-49d2-8925-f6b5a2946e5c,contemporary jazz
,77ed79b1-066f-46cf-b85b-01f77aa78deb,contemporary jazz
,901434fc-5ec8-41a1-af59-6ded7de8a9d2,contemporary jazz
,aac85622-84a5-4e40-aea9-5c2cdf4f34ad,contemporary jazz
,ac9f57ee-e3b5-4c2b-b2ae-efc91713f1cf,contemporary jazz
,b90ab376-c0ff-42d8-88af-4892a82222dd,contemporary jazz
,9774cfd1-8862-42bd-919e-156c31f079b4,contemporary pop/rock
,0307edfc-437c-4b48-8700-80680e66a228,contemporary r&b
,03172286-f7ed-4864-a4db-459cd5ca9790,contemporary r&b
,0612bcce-e351-40be-b3d7-2bb5e1c23479,contemporary r&b
,066d8578-8ab1-4cff-a2f8-3b0ea6c45258,contemporary r&b
,070d193a-845c-479f-980e-bef15710653e,contemporary r&b
,07832b42-8826-4ab1-acd3-c49a2f595ffe,contemporary r&b
,1138a764-2212-4d0a-b02d-0dc14df91e08,contemporary r&b
,134e6410-6954-45d1-bd4a-0f2d2ad5471d,contemporary r&b
,149f91ef-1287-46da-9a8e-87fee02f1471,contemporary r&b
,1c46e82f-4764-4d82-a33b-5d5aee5e2881,contemporary r&b
,1c9d555e-d20a-46d9-93a3-bf7e0d263ece,contemporary r&b
,1df15ee0-b52b-4315-9cb9-bc5a27a685e9,contemporary r&b
,1ee18fb3-18a6-4c7f-8ba0-bc41cdd0462e,contemporary r&b
,1fda852b-92e9-4562-82fa-c52820a77b23,contemporary r&b
,272989c8-5535-492d-a25c-9f58803e027f,contemporary r&b
,285e1285-aecc-478f-a8da-0c8cf69e1217,contemporary r&b
,28737730-ec70-4da5-89c5-77ac13c5c34d,contemporary r&b
,29fab96f-c3a2-4251-80f6-7ccda50da706,contemporary r&b
,3260ce89-5eb0-4c6a-89c7-379c0dfc2ab9,contemporary r&b
,3377f3bb-60fc-4403-aea9-7e800612e060,contemporary r&b
,33ca19f4-18c8-4411-98df-ac23890ce9f5,contemporary r&b
,3414d446-735a-443c-931f-10634f57e5b9,contemporary r&b
,3a592f93-5c88-4b7c-a10f-8eb3dcbadde7,contemporary r&b
,3abc7470-3d67-4272-a24c-439f411b42eb,contemporary r&b
,3cb25fb2-5547-4b05-adec-1a5e37830d46,contemporary r&b
,3dda8202-ce15-4031-862a-77bc6759d15e,contemporary r&b
,410e7fd3-b865-4fa0-bb18-1b7fd53382ca,contemporary r&b
,41e9a77b-aa0e-4b86-a223-dc903f41b0bd,contemporary r&b
,432bdb46-e2d4-40bc-9d96-0dd914c61e6f,contemporary r&b
,50b95bb6-dcdc-4424-ba3b-e48692d954bf,contemporary r&b
,5751a689-8b70-4ba0-a9e6-f8a10f4f8531,contemporary r&b
,596ffa74-3d08-44ef-b113-765d43d12738,contemporary r&b
,5b64e344-b2fb-47bd-bd7b-4c793b17d472,contemporary r&b
,64f9c914-74a0-4f6b-8589-6261851b0ab9,contemporary r&b
,66a4b9d2-d5a6-40b8-93d5-0bdd1dbb4b43,contemporary r&b
,66acfbaf-a28e-49c1-aeff-ef92e4358d90,contemporary r&b
,6be2828f-6c0d-4059-99d4-fa18acf1a296,contemporary r&b
,6de0f914-3e60-4418-be3b-42e0feb6eb4d,contemporary r&b
,6ed40778-8d03-4a5c-ad35-93cf814627c9,contemporary r&b
,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,contemporary r&b
,73e5e69d-3554-40d8-8516-00cb38737a1c,contemporary r&b
,73fdb566-a9b1-494c-9f32-51768ec9fd27,contemporary r&b
,767a8acd-5a6d-4c6e-b8a3-337c311b2b77,contemporary r&b
,7cfaac66-62e5-4fcd-af1b-9d3aa8f68e8b,contemporary r&b
,7e00c640-fa26-4c83-bdac-ef7a1ecd863a,contemporary r&b
,7e9bd05a-117f-4cce-87bc-e011527a8b18,contemporary r&b
,7fa62c0b-2c74-491e-a2a1-17c3b043f326,contemporary r&b
,859d0860-d480-4efd-970c-c05d5f1776b8,contemporary r&b
,89ccd7c3-b4f8-45a6-a53f-e903eaaf96be,contemporary r&b
,8cea34d9-e1a5-4a92-87da-de947f741fe6,contemporary r&b
,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,contemporary r&b
,8dfe067c-ae90-472e-80f2-fcee9be4e158,contemporary r&b
,8e802f24-c726-455d-a390-71fb18762e9c,contemporary r&b
,8ef1df30-ae4f-4dbd-9351-1a32b208a01e,contemporary r&b
,93998e01-ff53-4af7-ba2a-5674adcdf21e,contemporary r&b
,94c338ff-1985-4429-9dc8-997b61bb5932,contemporary r&b
,9d4916df-1f64-4469-824c-926817c32bc2,contemporary r&b
,9fff2f8a-21e6-47de-a2b8-7f449929d43f,contemporary r&b
,a2eb319d-a45e-43c3-bb14-d0ffb577222c,contemporary r&b
,a4a01f5d-18e7-4571-8c3a-76ec0e24e2d7,contemporary r&b
,a7472b5e-9b6e-48a6-b910-37c940487086,contemporary r&b
,afdb7919-059d-43c1-b668-ba1d265e7e42,contemporary r&b
,b202beb7-99bd-47e7-8b72-195c8d72ebdd,contemporary r&b
,b2d7c5e9-0e74-45e9-99a2-de24c19ee014,contemporary r&b
,b46e298d-d3a5-4695-a03e-63e8c523b23e,contemporary r&b
,b7442f18-d9be-4185-8b51-482510046156,contemporary r&b
,c234fa42-e6a6-443e-937e-2f4b073538a3,contemporary r&b
,c8b03190-306c-4120-bb0b-6f2ebfc06ea9,contemporary r&b
,cba9cec2-be8d-41bd-91b4-a1cd7de39b0c,contemporary r&b
,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,contemporary r&b
,d02dd67e-f655-4600-bc47-f789f59e7367,contemporary r&b
,d0c7656d-8169-4f77-9dbe-b8f24e40105d,contemporary r&b
,d71c2b20-616a-4bb8-a848-e6edac412c3b,contemporary r&b
,d8df96ae-8fcf-4997-b3e6-e5d1aaf0f69e,contemporary r&b
,daa09819-5da5-4c7a-8bef-eb372bb27ff1,contemporary r&b
,ddfd9b2f-186e-4b2c-ad09-01aa5380c225,contemporary r&b
,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,contemporary r&b
,e4b87494-a5eb-439d-b3bf-5f1b46d4dc6b,contemporary r&b
,e4bc69e2-a064-4f93-ada1-f7f209cc1cc3,contemporary r&b
,e520459c-dff4-491d-a6e4-c97be35e0044,contemporary r&b
,e565610b-9a8f-451d-b594-ea658d76f725,contemporary r&b
,ee190f6b-7d98-43ec-b924-da5f8018eca0,contemporary r&b
,f27ec8db-af05-4f36-916e-3d57f91ecf5e,contemporary r&b
,f4b25300-be93-49bc-9d44-15f9de480f50,contemporary r&b
,f4d5cc07-3bc9-4836-9b15-88a08359bc63,contemporary r&b
,351d8bdf-33a1-45e2-8c04-c85fad20da55,cool jazz
,561d854a-6a28-4aa7-8c99-323e6ce46c2a,cool jazz
,ac98c2cf-4ad8-4b54-9410-be7ec436f228,cool jazz
,d9399921-2d82-437e-825e-16daff591a0c,cool jazz
,fe7245e7-d734-4ca1-8e26-691883f58201,cool jazz
,99689c05-4f6d-4bff-9b00-06731277fe42,cosmic girls
,07aebfa0-55d6-47e0-a284-12330e3eae0d,country
,0be325a6-3c6d-4e3a-97ed-e59539b1014f,country
,20244d07-534f-4eff-b4d4-930878889970,country
,28955336-2348-488a-9381-e3a7b0107343,country
,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,country
,365144f7-85af-4c83-b24b-b1d0b26160bb,country
,3f13323d-8659-4aeb-978f-880694f3feea,country
,3f7574d9-94f3-46dc-8228-9d7358019d9f,country
,48e32ea6-e282-44ee-96a6-1ed5aeaa4023,country
,565f1809-c662-40ef-a8e2-c102a3aadd66,country
,66691265-4c3f-4e3b-9d55-e5aaffa1eead,country
,70f0e309-5418-49b6-a130-666e2f76eecd,country
,8006f1d0-8851-46d8-a928-085c686b29b9,country
,848297cd-5f31-4ee6-926b-e3b2988852e1,country
,a71b3907-9377-4e5b-a0bd-b5d163fe50ea,country
,b821dd8c-4583-4385-9293-6f1015b74ef9,country
,ba1bf556-2af2-4772-835f-ed2e15070758,country
,baf05baf-69fb-47dd-93c2-033536b8c385,country
,ca452a01-b9db-461d-8e62-23d68747f6ab,country
,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,country
,dcd522c9-ac64-4c53-b080-6aab4abf2b44,country
,e6dbe57d-74cf-4f6e-9e16-ed6cce18baef,country
,ec37ecfe-65b4-49a4-83c7-ee1ccaeec2e3,country
,565f1809-c662-40ef-a8e2-c102a3aadd66,country folk
,886557b3-2fa6-494e-993d-b955e789dc57,country folk
,a71b3907-9377-4e5b-a0bd-b5d163fe50ea,country gospel
,d43d12a1-2dc9-4257-a2fd-0a3bb1081b86,country gospel
,0aa8294b-6332-4b65-b677-e3a1f8591d3b,country pop
,0be325a6-3c6d-4e3a-97ed-e59539b1014f,country pop
,20244d07-534f-4eff-b4d4-930878889970,country pop
,300c4c73-33ac-4255-9d57-4e32627f5e13,country pop
,3248ed2d-bada-41b5-a7b6-ac88faa1f1ac,country pop
,5e6c760b-42e0-4df4-a221-0269355da00a,country pop
,70f0e309-5418-49b6-a130-666e2f76eecd,country pop
,b8549efe-f4fd-4dc0-8ef1-226e9c400233,country pop
,ec37ecfe-65b4-49a4-83c7-ee1ccaeec2e3,country pop
,0aa8294b-6332-4b65-b677-e3a1f8591d3b,country rock
,4c47e18a-c034-4ab6-98a6-110e14b63965,country rock
,4d965cc0-86a6-49e2-80f9-7c2bdf606242,country rock
,70f0e309-5418-49b6-a130-666e2f76eecd,country rock
,b7f2cca2-72c6-41fb-ae33-53370fc62fe7,country rock
,e57f0cac-4f56-473c-8d7e-d93f753fd586,country rock
,f46bd570-5768-462e-b84c-c7c993bbf47e,country rock
,611700cf-27f0-4dc9-ae80-c513a767853e,crazy love
,d8df7087-06d5-4545-9024-831bb8558ad1,creative commons
,6dee6b6f-aa72-424c-9c8c-0d31ba5ff673,creepy pop
,4fe629e4-e055-4330-b6d3-70c2cf0b2ae5,crime against humanity
,b67bf15d-03c3-40a4-9d17-769a964d5005,criminal
,dff0d392-4cd5-4052-9fbb-f485df3891e5,criminal
,e7b587f7-e678-47c1-81dd-e7bb7855b0f9,criminal
,1df15ee0-b52b-4315-9cb9-bc5a27a685e9,crossover jazz
,2379937f-6e0d-46a2-b8ff-633fafd72002,crossover jazz
,5803c81e-739a-4057-9a5c-cf84e55db630,crossover jazz
,dfe9a7c4-8cf2-47f4-9dcb-d233c2b86ec3,crossover jazz
,0f50beab-d77d-4f0f-ac26-0b87d3e9b11b,crossover prog
,8ed2e0b3-aa4c-4e13-bec3-dc7393ed4d6b,crossover prog
,9a4f2c10-60d6-4f78-9f8c-c0162424c41f,crossover prog
,a74b1b7f-71a5-4011-9441-d0b5e4122711,crossover prog
,243c6f61-d83b-4459-bebd-5899df0da111,crunk
,2d79c678-e9e6-4456-a941-8ca436747a43,crunk
,2e80ba15-ec0f-4bd4-b263-7e0671f38255,crunk
,9b97150f-f131-4339-921e-8e5d8425f737,cuban
,03172286-f7ed-4864-a4db-459cd5ca9790,dance
,056e4f3e-d505-4dad-8ec1-d04f521cbb56,dance
,27e7c2e8-badc-4a97-8b93-24b6c530b038,dance
,2e229823-0fc2-438b-aacb-5de02bd0b9b7,dance
,302bd7b9-d012-4360-897a-93b00c855680,dance
,38dd6337-19ae-4793-ab4b-313eff523457,dance
,40bf55ac-700a-42b1-9a22-37d1092cee5d,dance
,486067ad-56d6-48b5-957b-d6cfe3e1af73,dance
,535afeda-2538-435d-9dd1-5e10be586774,dance
,54fc0558-12b5-4854-9d57-9441bcd73a72,dance
,650e7db6-b795-4eb5-a702-5ea2fc46c848,dance
,6806600b-f824-4874-b574-f7b9a3e6cd3d,dance
,6be2828f-6c0d-4059-99d4-fa18acf1a296,dance
,6de0f914-3e60-4418-be3b-42e0feb6eb4d,dance
,73e5e69d-3554-40d8-8516-00cb38737a1c,dance
,79239441-bfd5-4981-a70c-55c3f15c1287,dance
,7e00c640-fa26-4c83-bdac-ef7a1ecd863a,dance
,8da127cc-c432-418f-b356-ef36210d82ac,dance
,a13898e2-e488-498e-a89c-d0e920f74d4d,dance
,add5f522-25df-41c4-815e-0ca9f60b83e4,dance
,b60527cc-54f3-4bbe-a01b-dcf34c95ae14,dance
,c234fa42-e6a6-443e-937e-2f4b073538a3,dance
,c3c82bdc-d9e7-4836-9746-c24ead47ca19,dance
,d1a6f4f1-fbda-4898-80a2-9226d54bbd17,dance
,d4c94cd6-dd98-48c2-b1d0-6d4620c350d5,dance
,dacc2d64-7e59-42a8-87a9-10c53919aff2,dance
,de4feabc-cd21-4568-a09c-2086bfebe2f4,dance
,0319d75e-4100-4cd0-aa84-175335ed6e42,dance and electronica
,825836b9-af8b-4449-b078-d51fad0db73e,dance and electronica
,097e3f11-6ddd-4d0a-8e10-15207b49a043,dance music
,01b8b5bf-06cb-45da-85fb-61ada72fcd69,dance-pop
,0307edfc-437c-4b48-8700-80680e66a228,dance-pop
,03172286-f7ed-4864-a4db-459cd5ca9790,dance-pop
,039f523f-689a-49be-83c4-bd6fdda61c1f,dance-pop
,070d193a-845c-479f-980e-bef15710653e,dance-pop
,0ab49580-c84f-44d4-875f-d83760ea2cfe,dance-pop
,122d63fc-8671-43e4-9752-34e846d62a9c,dance-pop
,134e6410-6954-45d1-bd4a-0f2d2ad5471d,dance-pop
,1c46e82f-4764-4d82-a33b-5d5aee5e2881,dance-pop
,1d2c24a6-9ae6-460b-a65e-63671c9fbdd9,dance-pop
,1fda852b-92e9-4562-82fa-c52820a77b23,dance-pop
,260b6184-8828-48eb-945c-bc4cb6fc34ca,dance-pop
,2f548675-008d-4332-876c-108b0c7ab9c5,dance-pop
,2f569e60-0a1b-4fb9-95a4-3dc1525d1aad,dance-pop
,302bd7b9-d012-4360-897a-93b00c855680,dance-pop
,33ca19f4-18c8-4411-98df-ac23890ce9f5,dance-pop
,45a663b5-b1cb-4a91-bff6-2bef7bbfdd76,dance-pop
,4b462375-c508-432a-8c88-ceeec38b16ae,dance-pop
,4c8ead39-b9df-4c56-a27c-51bc049cfd48,dance-pop
,54fc0558-12b5-4854-9d57-9441bcd73a72,dance-pop
,56a55378-f155-48de-80a5-d80104221267,dance-pop
,56c4b861-0922-4c3a-a9b9-3bfcb00f8274,dance-pop
,589ef702-7f3a-4a1c-8f2c-4727005cfc0e,dance-pop
,596ffa74-3d08-44ef-b113-765d43d12738,dance-pop
,5b64e344-b2fb-47bd-bd7b-4c793b17d472,dance-pop
,603ba565-3967-4be1-931e-9cb945394e86,dance-pop
,64f9c914-74a0-4f6b-8589-6261851b0ab9,dance-pop
,650e7db6-b795-4eb5-a702-5ea2fc46c848,dance-pop
,663f33f4-8e5f-4773-93ea-493a1135de9a,dance-pop
,6de0f914-3e60-4418-be3b-42e0feb6eb4d,dance-pop
,6ed40778-8d03-4a5c-ad35-93cf814627c9,dance-pop
,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f,dance-pop
,7364dea6-ca9a-48e3-be01-b44ad0d19897,dance-pop
,73e5e69d-3554-40d8-8516-00cb38737a1c,dance-pop
,79239441-bfd5-4981-a70c-55c3f15c1287,dance-pop
,89ccd7c3-b4f8-45a6-a53f-e903eaaf96be,dance-pop
,8a9ac1cb-faae-434e-8d60-b139a3707dfc,dance-pop
,8dd98bdc-80ec-4e93-8509-2f46bafc09a7,dance-pop
,91a81925-92f9-4fc9-b897-93cf01226282,dance-pop
,9b94ac1a-b997-4414-9385-96178b5ef99c,dance-pop
